,year,month,day,hexagon,species,count,notes,gopro,spp_grp,SST,SSH,SAL,SAL_15,SSH_15,SST_15,F19,F20
448,2019,3,5,20,GULL,2,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
449,2019,3,5,20,GULL,2,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
450,2019,3,5,20,GULL,2,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
451,2019,3,5,20,GULL,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
452,2019,3,5,20,GULL,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
453,2019,3,5,20,TERN,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
454,2019,3,5,20,BRPE,1,NA,NA,WADERS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
455,2019,3,5,20,BRPE,1,NA,NA,WADERS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
456,2019,3,5,20,GULL,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
457,2019,3,5,20,GULL,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
458,2019,3,5,20,TERN,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
459,2019,3,5,20,TERN,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
460,2019,3,5,20,BRPE,1,NA,NA,WADERS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
461,2019,3,5,20,BRPE,1,NA,NA,WADERS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
462,2019,3,5,20,NOGA,1,NA,NA,SULIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
463,2019,3,5,20,GULL,3,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
464,2019,3,5,20,BRPE,1,NA,NA,WADERS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
465,2019,3,5,20,GULL,2,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
466,2019,3,5,20,GULL,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
467,2019,3,5,20,DCCO,2,NA,NA,SULIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
468,2019,3,5,20,GULL,1,NA,NA,LARIDS,20.58198459,-0.332568729,36.28561655,35.4604416,-0.110573786,19.6040954,1,0
469,2019,3,5,68,TERN,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
470,2019,3,5,68,HERG,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
471,2019,3,5,68,HERG,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
472,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
473,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
474,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
475,2019,3,5,68,TERN,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
476,2019,3,5,68,GULL,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
477,2019,3,5,68,GULL,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
478,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
479,2019,3,5,68,LAGU,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
480,2019,3,5,68,LAGU,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
481,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
482,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
483,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
484,2019,3,5,68,TERN,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
485,2019,3,5,68,NOGA,2,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
486,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
487,2019,3,5,68,TERN,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
488,2019,3,5,68,GULL,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
489,2019,3,5,68,TERN,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
490,2019,3,5,68,TERN,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
491,2019,3,5,68,HERG,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
492,2019,3,5,68,HERG,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
493,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
494,2019,3,5,68,HERG,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
495,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
496,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
497,2019,3,5,68,HERG,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
498,2019,3,5,68,GULL,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
499,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
500,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
501,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
502,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
503,2019,3,5,68,GULL,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
504,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
505,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
506,2019,3,5,68,GULL,2,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
507,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
508,2019,3,5,68,GULL,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
509,2019,3,5,68,GULL,2,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
510,2019,3,5,68,NOGA,2,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
511,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
512,2019,3,5,68,NOGA,2,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
513,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
514,2019,3,5,68,TERN,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
515,2019,3,5,68,GULL,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
516,2019,3,5,68,GULL,1,NA,NA,LARIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
517,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
518,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
519,2019,3,5,68,NOGA,1,NA,NA,SULIDS,17.21112469,-0.34805966,33.60480013,31.51486627,-0.072789872,15.66004275,1,0
520,2019,3,5,72,SUSC,20,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
521,2019,3,5,72,SUSC,20,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
522,2019,3,5,72,SCAU,2,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
523,2019,3,5,72,SCAU,5,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
524,2019,3,5,72,SCAU,10,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
525,2019,3,5,72,SCAU,10,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
526,2019,3,5,72,SCAU,10,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
527,2019,3,5,72,SCAU,10,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
528,2019,3,5,72,SCAU,20,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
529,2019,3,5,72,SCAU,4,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
530,2019,3,5,72,BLSC,1,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
531,2019,3,5,72,BLSC,11,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
532,2019,3,5,72,SCAU,1,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
533,2019,3,5,72,SCAU,5,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
534,2019,3,5,72,SCAU,5,NA,NA,WATERFOWL,15.89286913,-0.333155767,32.54674325,30.31956778,-0.05739746,15.18193599,1,0
535,2019,3,5,84,TERN,1,NA,NA,LARIDS,18.22457534,-0.290038639,33.38408802,31.75660278,-0.070803421,17.23698635,1,0
536,2019,3,5,84,DCCO,1,NA,NA,SULIDS,18.22457534,-0.290038639,33.38408802,31.75660278,-0.070803421,17.23698635,1,0
537,2019,3,5,84,TERN,1,NA,NA,LARIDS,18.22457534,-0.290038639,33.38408802,31.75660278,-0.070803421,17.23698635,1,0
538,2019,3,5,84,BRPE,1,NA,NA,WADERS,18.22457534,-0.290038639,33.38408802,31.75660278,-0.070803421,17.23698635,1,0
539,2019,3,5,84,TERN,1,NA,NA,LARIDS,18.22457534,-0.290038639,33.38408802,31.75660278,-0.070803421,17.23698635,1,0
540,2019,3,5,84,TERN,1,NA,NA,LARIDS,18.22457534,-0.290038639,33.38408802,31.75660278,-0.070803421,17.23698635,1,0
541,2019,3,5,84,TERN,1,NA,NA,LARIDS,18.22457534,-0.290038639,33.38408802,31.75660278,-0.070803421,17.23698635,1,0
542,2019,3,5,84,ROYT,1,NA,NA,LARIDS,18.22457534,-0.290038639,33.38408802,31.75660278,-0.070803421,17.23698635,1,0
543,2019,3,5,100,NOGA,1,NA,NA,SULIDS,17.80367951,-0.379591847,35.54457779,32.1255183,-0.103167305,16.18638791,1,0
544,2019,3,5,100,GULL,1,NA,NA,LARIDS,17.80367951,-0.379591847,35.54457779,32.1255183,-0.103167305,16.18638791,1,0
545,2019,3,5,100,NOGA,1,NA,NA,SULIDS,17.80367951,-0.379591847,35.54457779,32.1255183,-0.103167305,16.18638791,1,0
546,2019,3,5,100,GULL,1,NA,NA,LARIDS,17.80367951,-0.379591847,35.54457779,32.1255183,-0.103167305,16.18638791,1,0
547,2019,3,5,100,GULL,1,NA,NA,LARIDS,17.80367951,-0.379591847,35.54457779,32.1255183,-0.103167305,16.18638791,1,0
548,2019,3,5,100,NOGA,1,NA,NA,SULIDS,17.80367951,-0.379591847,35.54457779,32.1255183,-0.103167305,16.18638791,1,0
549,2019,3,5,100,GULL,1,NA,NA,LARIDS,17.80367951,-0.379591847,35.54457779,32.1255183,-0.103167305,16.18638791,1,0
550,2019,3,5,36,GULL,1,NA,NA,LARIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
551,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
552,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
553,2019,3,5,36,GULL,1,NA,NA,LARIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
554,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
555,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
556,2019,3,5,36,GULL,1,NA,NA,LARIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
557,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
558,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
559,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
560,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
561,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
562,2019,3,5,36,TERN,1,NA,NA,LARIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
563,2019,3,5,36,GULL,1,NA,NA,LARIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
564,2019,3,5,36,TERN,1,NA,NA,LARIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
565,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
566,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
567,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
568,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
569,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
570,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
571,2019,3,5,36,GULL,1,NA,NA,LARIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
572,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
573,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
574,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
575,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
576,2019,3,5,36,NOGA,1,NA,NA,SULIDS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
577,2019,3,5,36,BRPE,2,NA,NA,WADERS,21.73675368,-0.302980584,36.33753552,35.76560846,-0.125628439,19.4529874,1,0
578,2019,3,5,4,HERG,1,NA,NA,LARIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
579,2019,3,5,4,HERG,1,NA,NA,LARIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
580,2019,3,5,4,HERG,1,NA,NA,LARIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
581,2019,3,5,4,HERG,1,NA,NA,LARIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
582,2019,3,5,4,HERG,1,NA,NA,LARIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
583,2019,3,5,4,NOGA,1,NA,NA,SULIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
584,2019,3,5,4,NOGA,1,NA,NA,SULIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
585,2019,3,5,4,TERN,1,NA,NA,LARIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
586,2019,3,5,4,NOGA,1,NA,NA,SULIDS,16.95972321,-0.311112876,34.9880265,33.43039568,-0.073880632,16.33662317,1,0
587,2019,3,5,8,NOGA,2,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
588,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
589,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
590,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
591,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
592,2019,3,5,8,GULL,1,NA,NA,LARIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
593,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
594,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
595,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
596,2019,3,5,8,GULL,1,NA,NA,LARIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
597,2019,3,5,8,GULL,1,NA,NA,LARIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
598,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
599,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
600,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
601,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
602,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
603,2019,3,5,8,NOGA,1,NA,NA,SULIDS,18.23823412,-0.298821444,36.0853387,34.85579714,-0.072733521,18.48764902,1,0
604,2019,3,6,88,NOGA,1,NA,NA,SULIDS,16.84457206,-0.322125354,35.75466814,32.32164814,-0.092669449,17.315994,1,0
605,2019,3,6,88,GULL,1,NA,NA,LARIDS,16.84457206,-0.322125354,35.75466814,32.32164814,-0.092669449,17.315994,1,0
606,2019,3,6,88,NOGA,1,NA,NA,SULIDS,16.84457206,-0.322125354,35.75466814,32.32164814,-0.092669449,17.315994,1,0
607,2019,3,6,88,GULL,1,NA,NA,LARIDS,16.84457206,-0.322125354,35.75466814,32.32164814,-0.092669449,17.315994,1,0
608,2019,3,6,88,NOGA,1,NA,NA,SULIDS,16.84457206,-0.322125354,35.75466814,32.32164814,-0.092669449,17.315994,1,0
609,2019,3,6,88,GULL,1,NA,NA,LARIDS,16.84457206,-0.322125354,35.75466814,32.32164814,-0.092669449,17.315994,1,0
610,2019,3,6,88,GULL,1,NA,NA,LARIDS,16.84457206,-0.322125354,35.75466814,32.32164814,-0.092669449,17.315994,1,0
611,2019,3,6,88,NOGA,1,NA,NA,SULIDS,16.84457206,-0.322125354,35.75466814,32.32164814,-0.092669449,17.315994,1,0
612,2019,3,6,52,NOGA,2,NA,NA,SULIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
613,2019,3,6,52,GULL,1,NA,NA,LARIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
614,2019,3,6,52,NOGA,1,NA,NA,SULIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
615,2019,3,6,52,GULL,1,NA,NA,LARIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
616,2019,3,6,52,NOGA,2,NA,NA,SULIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
617,2019,3,6,52,NOGA,1,NA,NA,SULIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
618,2019,3,6,52,NOGA,1,NA,NA,SULIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
619,2019,3,6,52,NOGA,1,NA,NA,SULIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
620,2019,3,6,52,GULL,1,NA,NA,LARIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
621,2019,3,6,52,NOGA,1,NA,NA,SULIDS,24.016651,-0.31962601,36.40128914,35.77541086,-0.124353443,20.14625164,1,0
622,2019,3,6,44,NOGA,1,NA,NA,SULIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
623,2019,3,6,44,NOGA,1,NA,NA,SULIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
624,2019,3,6,44,NOGA,1,NA,NA,SULIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
625,2019,3,6,44,TERN,1,NA,NA,LARIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
626,2019,3,6,44,NOGA,1,NA,NA,SULIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
627,2019,3,6,44,NOGA,2,NA,NA,SULIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
628,2019,3,6,44,TERN,1,NA,NA,LARIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
629,2019,3,6,44,NOGA,1,NA,NA,SULIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
630,2019,3,6,44,TERN,1,NA,NA,LARIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
631,2019,3,6,44,GULL,1,NA,NA,LARIDS,25.57499353,-0.269158907,36.32711978,35.98596761,-0.119132841,21.31832478,1,0
632,2019,3,6,16,HERG,1,NA,NA,LARIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
633,2019,3,6,16,NOGA,1,NA,NA,SULIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
634,2019,3,6,16,HERG,1,NA,NA,LARIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
635,2019,3,6,16,NOGA,1,NA,NA,SULIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
636,2019,3,6,16,GULL,1,NA,NA,LARIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
637,2019,3,6,16,HERG,1,NA,NA,LARIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
638,2019,3,6,16,NOGA,1,NA,NA,SULIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
639,2019,3,6,16,NOGA,1,NA,NA,SULIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
640,2019,3,6,16,NOGA,1,NA,NA,SULIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
641,2019,3,6,16,NOGA,1,NA,NA,SULIDS,19.6067211,-0.266883007,36.11818062,34.90845534,-0.064437596,18.85662624,1,0
